# Manually curated annotations TSV file
# The TSV should not have a header and should have exactly three columns:
# id to match existing metadata, field name, and field value
# If there are multiple annotations for the same id and field, then the last value is used
# Lines starting with '#' are treated as comments
# Any '#' after the field value are treated as comments.
DQ139813	note	non-structural protein; ORF 1a
DQ139814	note	non-structural protein; ORF 1a
DQ139815	note	non-structural protein; ORF 1a
DQ139816	note	non-structural protein; ORF 1a
DQ139817	note	non-structural protein; ORF 1a
DQ139818	note	non-structural protein; ORF 1a
DQ139819	note	non-structural protein; ORF 1b
DQ139820	note	non-structural protein; ORF 1b
DQ139821	note	non-structural protein; ORF 1b
DQ139822	note	non-structural protein; ORF 1b
DQ139823	note	non-structural protein; ORF 1b
DQ139824	note	non-structural protein; ORF 1b
DQ139825	note	structural protein; ORF 2
DQ139826	note	structural protein; ORF 2
DQ139827	note	structural protein; ORF 2
DQ139828	note	structural protein; ORF 2
DQ139829	note	structural protein; ORF 2
DQ139830	note	structural protein; ORF 2
DQ139831	note	structural protein; ORF 2
DQ139832	note	structural protein; ORF 2
DQ157435	note	ORF2
DQ157436	note	ORF2
DQ157437	note	ORF2
DQ157438	note	ORF2
DQ157439	note	ORF2
DQ157440	note	ORF2
DQ322255	note	structural protein
DQ322256	note	structural protein
DQ322257	note	structural protein
DQ322258	note	structural protein
DQ322259	note	structural protein
DQ322260	note	structural protein
DQ322261	note	structural protein
DQ322262	note	structural protein
DQ322263	note	structural protein
DQ322264	note	structural protein
DQ322265	note	structural protein
DQ322266	note	structural protein
DQ322267	note	structural protein
DQ322268	note	structural protein
DQ322269	note	structural protein
DQ322270	note	structural protein
DQ322271	note	structural protein
DQ327608	note	GP1
DQ327609	note	GP1
DQ327610	note	GP1
DQ327611	note	GP1
DQ327612	note	GP1
DQ327613	note	GP1
DQ327614	note	GP1
DQ327615	note	GP1
DQ327616	note	GP1
DQ327617	note	GP1
DQ327618	note	GP1
DQ344027	note	structural protein; ORF2
DQ381282	note	ORF1b
DQ381283	note	ORF2
DQ381284	note	ORF1b
DQ381285	note	ORF2
DQ381286	note	ORF1b
DQ381287	note	ORF2
DQ381288	note	ORF1b
DQ381289	note	ORF2
DQ381290	note	ORF1b
DQ381291	note	ORF2
DQ381292	note	ORF1b
DQ381293	note	ORF2
DQ381294	note	ORF1b
DQ381295	note	ORF2
DQ381296	note	ORF1b
DQ381297	note	ORF2
DQ381298	note	ORF1b
DQ381299	note	ORF2
DQ381300	note	ORF1b
DQ381301	note	ORF2
DQ381302	note	ORF1b
DQ381303	note	ORF2
DQ381304	note	ORF1b
DQ381305	note	ORF2
DQ381306	note	ORF1b
DQ381307	note	ORF2
DQ381308	note	ORF1b
DQ381309	note	ORF2
DQ381310	note	ORF1b
DQ381311	note	ORF2
DQ381312	note	ORF1b
DQ381313	note	ORF2
DQ381314	note	ORF1b
DQ381315	note	ORF2
DQ381316	note	ORF1b
DQ381317	note	ORF2
DQ381318	note	ORF1b
DQ381319	note	ORF2
DQ381320	note	ORF1b
DQ381321	note	ORF2
DQ381322	note	ORF1b
DQ381323	note	ORF2
DQ381324	note	ORF1b
DQ381325	note	ORF2
DQ381326	note	ORF1b
DQ381327	note	ORF2
DQ381328	note	ORF1b
DQ381329	note	ORF2
DQ381330	note	ORF1b
DQ381331	note	ORF2
DQ381332	note	ORF1b
DQ381333	note	ORF2
DQ381334	note	ORF1b
DQ381335	note	ORF2
DQ381336	note	ORF1b
DQ381337	note	ORF2
DQ381338	note	ORF1b
DQ381339	note	ORF2
DQ381340	note	ORF1b
DQ381341	note	ORF2
DQ381342	note	ORF1b
DQ381343	note	ORF2
DQ381344	note	ORF1b
DQ381345	note	ORF2
DQ381346	note	ORF1b
DQ381347	note	ORF2
DQ381348	note	ORF1b
DQ381349	note	ORF2
DQ381350	note	ORF1b
DQ381351	note	ORF2
DQ381352	note	ORF1b
DQ381353	note	ORF2
DQ381354	note	ORF1b
DQ381355	note	ORF2
DQ381356	note	ORF1b
DQ381357	note	ORF2
DQ381358	note	ORF1b
DQ381359	note	ORF2
DQ381360	note	ORF1b
DQ381362	note	ORF1b
DQ381363	note	ORF1b
DQ381364	note	ORF1b
DQ381365	note	ORF1b
DQ381366	note	ORF1b
DQ381367	note	ORF1b
DQ381368	note	ORF1b
DQ381369	note	ORF1b
DQ381370	note	ORF1b
DQ381371	note	ORF1b
DQ381372	note	ORF1b
DQ381373	note	ORF1b
DQ381374	note	ORF1b
DQ381375	note	ORF1b
DQ381376	note	ORF1b
DQ381377	note	ORF1b
OP093957	note	ORF2
OP093958	note	ORF2
OP169001	note	ORF2
OP179660	note	ORF2
OP272633	note	ORF2
OP292319	note	ORF2
OP292320	note	ORF2
OP292321	note	ORF2
OP292322	note	ORF2
OP292323	note	ORF2
OP292324	note	ORF2
OP293097	note	VA1-type virus
OP331312	note	ORF1ab
OP381823	note	VP34
OP381824	note	VP34
OP381825	note	VP34
OP381826	note	VP34
OP381827	note	similar to capsid protein; VP34
OP381828	note	VP34
OP381829	note	VP34
OP381830	note	VP34
OP381831	note	VP34
OP381832	note	VP34
OP381833	note	similar to capsid protein; VP34
OP381834	note	VP34
OP381835	note	VP34
OP381836	note	VP34
OP381837	note	VP34
OP381838	note	VP34
OP381839	note	VP34
OP381840	note	VP34
OP381841	note	VP34
OP381842	note	VP34
OP381843	note	VP34
OP381844	note	VP34
OP381845	note	VP34
OP381846	note	VP34
OP381847	note	VP34
OP381848	note	VP34
OP381849	note	VP34
OP381850	note	VP34
OP381851	note	VP34
OP381852	note	VP34
OP381853	note	VP34
OP381854	note	VP34
OP381855	note	VP34
OP381856	note	similar to capsid protein; VP34
OP381857	note	VP34
OP381858	note	VP34
OP381859	note	VP34
OP381860	note	VP34
OP381861	note	VP34
OP381862	note	VP34
OP413941	note	metagenomic
OP413942	note	metagenomic
OP413943	note	ORF1ab
OP413944	note	metagenomic
DQ381378	note	ORF1b
DQ381379	note	ORF1b
DQ381380	note	ORF1b
DQ381381	note	ORF1b
DQ381383	note	ORF1b
DQ381384	note	ORF1b
DQ381385	note	ORF1b
DQ381386	note	ORF1b
DQ381387	note	ORF1b
DQ381389	note	ORF1b
DQ381390	note	ORF1b
DQ381391	note	ORF1b
DQ381392	note	ORF1b
DQ381393	note	ORF1b
DQ381394	note	ORF1b
DQ381395	note	ORF1b
DQ381396	note	ORF1b
DQ381397	note	ORF1b
DQ453922	note	ORF1b
DQ517523	note	ORF2
DQ630763	note	ORF2
DQ917375	note	structural protein
DQ917376	note	structural protein
DQ917377	note	structural protein
DQ917378	note	structural protein
DQ917379	note	structural protein
DQ917380	note	structural protein
DQ917381	note	structural protein
DQ917382	note	structural protein
DQ917383	note	structural protein
DQ917384	note	structural protein
DQ917385	note	structural protein
DQ917386	note	structural protein
DQ917387	note	structural protein
DQ917388	note	structural protein
DQ917389	note	structural protein
DQ917390	note	structural protein
DQ917391	note	structural protein
DQ917392	note	structural protein
DQ917393	note	structural protein
DQ917394	note	structural protein
DQ917395	note	structural protein
DQ917396	note	structural protein
DQ917397	note	structural protein
DQ917398	note	structural protein
DQ917399	note	structural protein
DQ917400	note	structural protein
DQ917401	note	structural protein
DQ917402	note	structural protein
DQ917403	note	structural protein
DQ917404	note	structural protein
DQ917405	note	structural protein
DQ917406	note	structural protein
DQ917407	note	structural protein
DQ990460	note	type: 8
DQ990461	note	type: 8
EF100670	note	ORF2
EF138823	note	type: 1
EF138824	note	type: 1
EF138825	note	type: 1
EF138826	note	type: 1
EF138827	note	type: 2
EF138828	note	type: 3
EF138829	note	type: 3
EF138830	note	type: 8
EF138831	note	type: 8
EF195385	note	hypervariable region
EF195386	note	hypervariable region
EF195387	note	hypervariable region
EF195388	note	hypervariable region
EF195389	note	hypervariable region
EF195390	note	hypervariable region
EF195391	note	hypervariable region
EF195392	note	hypervariable region
EF195393	note	hypervariable region
EF195394	note	hypervariable region
EF195395	note	hypervariable region
EF195396	note	hypervariable region
EF195397	note	hypervariable region
EF195398	note	hypervariable region
EF195399	note	hypervariable region
EF195400	note	hypervariable region
EF195401	note	hypervariable region
EF195402	note	hypervariable region
EF195403	note	hypervariable region
EF195404	note	hypervariable region
EF195405	note	hypervariable region
EF195406	note	hypervariable region
EF195407	note	hypervariable region
EF195408	note	hypervariable region
EF195409	note	hypervariable region
EF195410	note	hypervariable region
EF195411	note	hypervariable region
EF195412	note	hypervariable region
EF195413	note	hypervariable region
EF195414	note	hypervariable region
EF195415	note	hypervariable region
EF195416	note	hypervariable region
EF195417	note	hypervariable region
EF195418	note	hypervariable region
EF195419	note	hypervariable region
EF195420	note	hypervariable region
EF195421	note	hypervariable region
EF195422	note	hypervariable region
EF195423	note	hypervariable region
EF195424	note	hypervariable region
EF195425	note	hypervariable region
EF195426	note	hypervariable region
EF195427	note	hypervariable region
EF195428	note	hypervariable region
EF195429	note	hypervariable region
EF195430	note	hypervariable region
EF195431	note	hypervariable region
EF195432	note	hypervariable region
EF195433	note	hypervariable region
EF195434	note	hypervariable region
EF195435	note	hypervariable region
EF195436	note	hypervariable region
EF195437	note	hypervariable region
EF195438	note	hypervariable region
EF195439	note	hypervariable region
EF195440	note	hypervariable region
EF195441	note	hypervariable region
EF195442	note	hypervariable region
EF195443	note	hypervariable region
EF195444	note	hypervariable region
EF195445	note	hypervariable region
EF195446	note	hypervariable region
EF195447	note	hypervariable region
EF195448	note	hypervariable region
EF195449	note	hypervariable region
EF195450	note	hypervariable region
EF195451	note	hypervariable region
EF195452	note	hypervariable region
EF195453	note	hypervariable region
EF195454	note	hypervariable region
EF195455	note	hypervariable region
EF195456	note	hypervariable region
EF195457	note	hypervariable region
EF195458	note	hypervariable region
EF195459	note	hypervariable region
EF195460	note	hypervariable region
EF195461	note	hypervariable region
EF195462	note	hypervariable region
EF195463	note	hypervariable region
EF195464	note	hypervariable region
EF195465	note	hypervariable region
EF195466	note	hypervariable region
EF195467	note	hypervariable region
EF195468	note	hypervariable region
EF195469	note	hypervariable region
EF195470	note	hypervariable region
EF195471	note	hypervariable region
EF195472	note	hypervariable region
EF195473	note	hypervariable region
EF195474	note	hypervariable region
EF195475	note	hypervariable region
EF195476	note	hypervariable region
EF195477	note	hypervariable region
EF195478	note	hypervariable region
EF490425	note	PCR_primers=fwd_name: MON340, rev_name: MON348
EF490426	note	PCR_primers=fwd_name: MON340, rev_name: MON348
EF490427	note	PCR_primers=fwd_name: MON340, rev_name: MON348
EF490428	note	PCR_primers=fwd_name: MON340, rev_name: MON348
EF490429	note	similar to putative serine protease
EF519312	note	PCR_primers=fwd_name: Mon244, rev_name: Mon245
EF519313	note	PCR_primers=fwd_name: Mon244, rev_name: Mon245
EF535733	note	structural protein
EF535734	note	structural protein
EF535735	note	structural protein
EF535736	note	structural protein
EF535737	note	structural protein
EF535738	note	structural protein
EF535739	note	structural protein
EF535740	note	structural protein
EF535741	note	structural protein
EF535742	note	structural protein
EF535743	note	structural protein
EF535744	note	structural protein
EF535745	note	structural protein
EF535746	note	structural protein
EF535747	note	structural protein
EF535748	note	structural protein
EF535749	note	structural protein
EF535750	note	structural protein
EF535751	note	structural protein
EF535752	note	structural protein
EF535753	note	structural protein
EF535754	note	structural protein
EF535755	note	structural protein
EF535756	note	structural protein
EF535757	note	structural protein
EF535758	note	structural protein
EF535759	note	structural protein
EF535760	note	structural protein
EF535761	note	structural protein
EF535762	note	structural protein
EF535763	note	structural protein
EF535764	note	structural protein
EF535765	note	structural protein
EF535766	note	structural protein
EF535767	note	structural protein
EF535768	note	structural protein
EF535769	note	structural protein
EF535770	note	structural protein
EF535771	note	structural protein
EF535772	note	structural protein
EF535773	note	structural protein
EF535774	note	structural protein
EF535775	note	structural protein
EF535776	note	structural protein
EF535777	note	structural protein
EF535778	note	structural protein
EF535779	note	structural protein
EF535780	note	structural protein
EF535781	note	structural protein
EF535782	note	structural protein
EF535783	note	structural protein
EF535784	note	structural protein
EF535785	note	structural protein
EF535786	note	structural protein
EF535787	note	structural protein
EF535788	note	structural protein
EF535789	note	structural protein
EF535790	note	structural protein
EF535791	note	structural protein
EF535792	note	structural protein
EF535793	note	structural protein
EF547371	note	structural protein
EF583300	note	ORF2
EU030287	note	ORF2
EU030288	note	ORF2
EU030289	note	ORF2
EU030290	note	ORF2
EU030291	note	ORF2
EU030292	note	ORF2
EU030293	note	ORF2
EU030294	note	ORF2
EU030295	note	ORF2
EU030296	note	ORF2
EU030297	note	ORF2
EU030298	note	ORF2
EU030299	note	ORF2
EU030300	note	ORF2
EU030301	note	ORF2
EU030302	note	ORF2
EU030303	note	ORF2
EU030304	note	ORF2
EU030305	note	ORF2
EU030306	note	ORF2
EU030307	note	ORF2
EU030308	note	ORF2
EU030309	note	ORF2
EU030310	note	ORF2
EU030311	note	ORF2
EU030312	note	ORF2
EU030313	note	ORF2
EU030314	note	ORF2
EU030315	note	ORF2
EU030316	note	ORF2
EU030317	note	ORF2
EU030318	note	ORF2
EU030319	note	ORF2
EU143843	note	ORF2
EU143844	note	ORF2
OP413945	note	metagenomic
OP413946	note	metagenomic
OP413947	note	metagenomic
OP413948	note	metagenomic
OP413949	note	metagenomic
OP413950	note	structural
OP413951	note	metagenomic
OP413952	note	metagenomic
OP413953	note	metagenomic
OP413954	note	metagenomic
OP413955	note	metagenomic
OP413956	note	structural
OP413957	note	metagenomic
OP413958	note	metagenomic
OP413959	note	metagenomic
OP413960	note	metagenomic
OP413961	note	metagenomic
OP413962	note	metagenomic
OP413963	note	metagenomic
OP413964	note	metagenomic
OP413965	note	metagenomic
OP413966	note	metagenomic
OP432293	note	ORF2
OP432294	note	ORF2
OP432295	note	ORF2
OP432296	note	ORF2
OP432297	note	ORF2
OP432298	note	ORF2
OP432299	note	ORF2
OP432300	note	ORF2
OP432301	note	ORF2
OP474168	note	metagenomic
OP482093	note	ORF2
OP482094	note	ORF2
OP484923	note	ORF2
OP484924	note	ORF2
OP524579	note	RdRp
OP524580	note	RdRp
OP524581	note	RdRp
OP524582	note	RdRp
OP524583	note	RdRp
OP524584	note	RdRp
OP524585	note	RdRp
OP524586	note	RdRp
OP524587	note	RdRp
OP524588	note	RdRp
OP524589	note	RdRp
OP524590	note	RdRp
OP524591	note	RdRp
OP524592	note	RdRp
OP524593	note	RdRp
OP524594	note	RdRp
OP524595	note	RdRp
OP524596	note	RdRp
OP524597	note	VA2; ORF1b/ORF2; ORF2
OP524598	note	VA2; ORF1b/ORF2; ORF2
OP524599	note	HAstV1; ORF2
OP524600	note	HAstV1; ORF2
OP524601	note	HAstV1; ORF2
OP524602	note	HAstV1; ORF2
OP524603	note	HAstV1; ORF2
OP524604	note	HAstV1; ORF2
OP524605	note	HAstV1; ORF2
OP524606	note	HAstV1; ORF2
OP524607	note	HAstV1; ORF2
OP524608	note	HAstV1; ORF2
OP524609	note	HAstV1; ORF2
OP524610	note	HAstV1; ORF2
OP524611	note	HAstV1; ORF2
OP524612	note	HAstV1; ORF2
OP524613	note	HAstV1; ORF2
OP524614	note	MLB2; ORF2
OP524615	note	MLB2; ORF2
OP524616	note	MLB2; ORF2
OP524617	note	MLB2; ORF2
OP524618	note	MLB2; ORF2
OP556335	note	RNA dependent RNA polymerase
OP589977	note	frameshift
OP589978	note	frameshift
OP589979	note	frameshift
OP589980	note	frameshift
OP589981	note	metagenomic
OP589982	note	metagenomic
OP589983	note	metagenomic
OP589984	note	metagenomic
OP589985	note	frameshift
OP621330	note	ORF2
OP621331	note	ORF2
OP621332	note	ORF2
OP621333	note	ORF2
OP621334	note	ORF2
OP621335	note	ORF2
OP621336	note	ORF2
OP621337	note	ORF2
OP621338	note	ORF2
OP621339	note	ORF2
OP621340	note	ORF2
OP621341	note	ORF2
OP696932	note	genotype: MLB1
OP696933	note	genotype: MLB1
OP696934	note	genotype: MLB3
OP696935	note	genotype: CAstV
OP696936	note	genotype: CAstV
OP696937	note	genotype: CAstV
OP696938	note	genotype: MLB1
OP696939	note	genotype: MLB1
OP696940	note	genotype: CAstV
OP696941	note	genotype: CAstV
OP946449	note	ORF2
OP963600	note	ribosomal frameshifting AAAAAAC
OP963604	note	ribosomal frameshifting AAAAAAC
OP967003	note	genotype: ANV-2
OP967004	note	genotype: ANV-2
OP967005	note	genotype: ANV-2
OP967006	note	genotype: ANV-2
OP967007	note	genotype: ANV-2
OP967008	note	genotype: ANV-2
OP967009	note	genotype: ANV-2
OP967010	note	genotype: ANV-2
OP967011	note	genotype: ANV-2
OP967012	note	genotype: ANV-2
OQ110731	note	results from translational frameshift
OQ110732	note	results from translational frameshift
OQ110733	note	results from translational frameshift
OQ110734	note	results from translational frameshift
OQ110735	note	results from translational frameshift
OQ110736	note	results from translational frameshift
OQ198033	note	metagenomic
OQ198034	note	metagenomic
OQ198035	note	metagenomic
OQ198036	note	metagenomic
OQ198037	note	metagenomic
OQ198038	note	metagenomic
OQ198039	note	metagenomic
OQ198040	note	metagenomic
OQ198041	note	metagenomic
OQ198042	note	metagenomic
OQ198043	note	metagenomic
OQ198044	note	metagenomic
OQ198045	note	metagenomic
OQ198046	note	metagenomic
OQ198047	note	metagenomic
OQ198048	note	metagenomic
OQ198049	note	metagenomic
OQ198050	note	metagenomic
OQ198051	note	metagenomic
OQ198427	note	similar to ORF2
OQ198428	note	similar to ORF2
OQ198429	note	similar to ORF2
OQ198430	note	similar to ORF2
OQ198431	note	similar to ORF2
OQ198432	note	similar to ORF2
OQ198433	note	similar to ORF2
OQ198434	note	similar to ORF2
OQ198435	note	similar to ORF2
OQ198436	note	similar to ORF2
OQ198437	note	similar to ORF2
OQ236110	note	metagenomic
OQ236111	note	metagenomic
OQ236112	note	OFR2
OQ236113	note	ORF2
OQ236114	note	ORF2
OQ236121	note	metagenomic
OQ236122	note	metagenomic
OQ236123	note	metagenomic
OQ236124	note	metagenomic
OQ236125	note	metagenomic
OQ236126	note	metagenomic
OQ236127	note	metagenomic
OQ236128	note	metagenomic
OQ236129	note	metagenomic
OQ236130	note	metagenomic
OQ236131	note	metagenomic
OQ236132	note	metagenomic
OQ236133	note	metagenomic
OQ236134	note	metagenomic
OQ236135	note	metagenomic
OQ236136	note	metagenomic
OQ236137	note	metagenomic
OQ236138	note	metagenomic
OQ236139	note	metagenomic
OQ236140	note	metagenomic
OQ236156	note	metagenomic
OQ236157	note	metagenomic
OQ271049	note	RdRp
OQ271050	note	RdRp
OQ271051	note	RdRp
OQ271052	note	RdRp
OQ271053	note	RdRp
OQ271054	note	RdRp
OQ271055	note	RdRp
OQ271056	note	RdRp
OQ271057	note	RdRp
OQ271058	note	RdRp
OQ271059	note	RdRp
OQ271060	note	RdRp
OQ271061	note	RdRp
OQ271062	note	RdRp
OQ271063	note	RdRp
OQ271064	note	RdRp
OQ271065	note	RdRp
OQ271066	note	RdRp
OQ271067	note	RdRp
OQ271068	note	RdRp
OQ271069	note	RdRp
OQ271070	note	RdRp
OQ271071	note	RdRp
OQ271072	note	RdRp
OQ271073	note	RdRp
OQ271074	note	RdRp
OQ271075	note	RdRp
OQ271076	note	RdRp
OQ271077	note	RdRp
OQ271078	note	RdRp
OQ271079	note	RdRp
OQ271080	note	RdRp
OQ271081	note	RdRp
OQ271082	note	RdRp
OQ271083	note	RdRp
OQ271084	note	RdRp
OQ271085	note	RdRp
OQ271086	note	RdRp
OQ271087	note	RdRp
OQ271088	note	RdRp
OQ271089	note	RdRp
OQ271090	note	RdRp
OQ271091	note	RdRp
OQ271092	note	RdRp
OQ271093	note	RdRp
OQ271094	note	RdRp
OQ271095	note	RdRp
OQ271096	note	RdRp
OQ271097	note	RdRp
OQ271098	note	RdRp
OQ271099	note	RdRp
OQ271100	note	RdRp
OQ271101	note	RdRp
OQ271102	note	RdRp
OQ271103	note	RdRp
OQ271104	note	RdRp
OQ271105	note	RdRp
OQ271106	note	RdRp
OQ271107	note	RdRp
OQ271108	note	RdRp
OQ271109	note	RdRp
OQ271110	note	RdRp
OQ271111	note	RdRp
OQ271112	note	RdRp
OQ271113	note	RdRp
OQ271114	note	RdRp
OQ271115	note	RdRp
OQ271116	note	RdRp
OQ271117	note	RdRp
OQ271118	note	RdRp
OQ271119	note	RdRp
OQ271120	note	RdRp
OQ271121	note	RdRp
OQ271122	note	RdRp
OQ271123	note	RdRp
OQ271124	note	RdRp
OQ271125	note	RdRp
OQ271126	note	RdRp
OQ271127	note	RdRp
OQ271128	note	RdRp
OQ271129	note	RdRp
OQ271130	note	RdRp
OQ271131	note	RdRp
OQ271132	note	RdRp
OQ271133	note	RdRp
OQ271134	note	RdRp
OQ271135	note	RdRp
OQ271136	note	RdRp
OQ271137	note	RdRp
OQ271138	note	RdRp
OQ271139	note	RdRp
OQ271140	note	RdRp
OQ271141	note	RdRp
OQ271142	note	RdRp
OQ271143	note	RdRp
OQ271144	note	RdRp
OQ271145	note	RdRp
OQ271146	note	RdRp
OQ271147	note	RdRp
OQ271148	note	RdRp
OQ271149	note	RdRp
OQ271150	note	RdRp
OQ271151	note	RdRp
OQ271152	note	RdRp
OQ271153	note	RdRp
OQ271154	note	RdRp
OQ271155	note	RdRp
OQ271156	note	RdRp
OQ271157	note	RdRp
OQ271158	note	RdRp
OQ271159	note	RdRp
OQ271160	note	RdRp
OQ271161	note	RdRp
OQ271162	note	RdRp
OQ271163	note	RdRp
OQ271164	note	RdRp
OQ271165	note	RdRp
OQ271166	note	RdRp
OQ271167	note	RdRp
OQ271168	note	RdRp
OQ271169	note	RdRp
OQ271170	note	RdRp
OQ271171	note	RdRp
OQ271172	note	RdRp
OQ271173	note	RdRp
OQ271174	note	RdRp
OQ271175	note	RdRp
OQ271176	note	RdRp
OQ271177	note	RdRp
OQ271178	note	RdRp
OQ271179	note	RdRp
OQ271180	note	RdRp
OQ271181	note	RdRp
OQ271182	note	RdRp
OQ271183	note	RdRp
OQ271184	note	RdRp
OQ271185	note	RdRp
OQ271186	note	RdRp
OQ271187	note	RdRp
OQ271188	note	RdRp
OQ271189	note	RdRp
OQ271190	note	RdRp
OQ271191	note	RdRp
OQ271192	note	RdRp
OQ271193	note	RdRp
OQ271194	note	RdRp
OQ271195	note	RdRp
OQ271196	note	RdRp
OQ271197	note	RdRp
OQ271198	note	RdRp
OQ271199	note	RdRp
OQ271200	note	RdRp
OQ271201	note	RdRp
OQ271202	note	RdRp
OQ271203	note	RdRp
OQ513257	note	similar to nonstructural protein
OQ543014	note	ORF1a
OQ543015	note	ORF1a
OQ543016	note	ORF1a
OQ543017	note	ORF1a
OQ543018	note	ORF1a
OQ543019	note	ORF1a
OQ543020	note	ORF1a
OQ543021	note	ORF1a
OQ543022	note	ORF1a
OQ543023	note	ORF1a
OQ543024	note	ORF1a
OQ543025	note	ORF1a
OQ543026	note	ORF1a
OQ543027	note	ORF1a
OQ543028	note	ORF1a
OQ543029	note	ORF1a
OQ543030	note	ORF1a
OQ543031	note	ORF1a
OQ543032	note	ORF1a
OQ543033	note	ORF1a
OQ543034	note	ORF1a
OQ543035	note	ORF1a
OQ543036	note	ORF1a
OQ543037	note	ORF1a
OQ543038	note	ORF1a
OQ543039	note	ORF1a
OQ543040	note	ORF1a
OQ543041	note	ORF1a
OQ543042	note	ORF1a
OQ543043	note	ORF1a
OQ543044	note	ORF1a
OQ543045	note	ORF1a
OQ543046	note	ORF1a
OQ543047	note	ORF1a
OQ543048	note	ORF1a
OQ543049	note	ORF1a
OQ543050	note	ORF1a
OQ543051	note	ORF1a
OQ543052	note	ORF1a
OQ543053	note	ORF1a
OQ543054	note	ORF1a
OQ543055	note	ORF1a
OQ543056	note	ORF1a
OQ543057	note	ORF1a
OQ543058	note	ORF1a
OQ543059	note	ORF1a
OQ543060	note	ORF1a
OQ543061	note	ORF1a
OQ543062	note	ORF1a
OQ543063	note	ORF1a
OQ543064	note	ORF1a
OQ543065	note	ORF1a
OQ543066	note	ORF1a
OQ543067	note	ORF1a
OQ543068	note	ORF1a
OQ543069	note	ORF1a
OQ543070	note	ORF1a
OQ543071	note	ORF1a
OQ543072	note	ORF1a
OQ543073	note	ORF1a
OQ543074	note	ORF1a
OQ543075	note	ORF1a
OQ543076	note	ORF1a
OQ543077	note	ORF1a
OQ543078	note	ORF1a
OQ543079	note	ORF1a
OQ543080	note	ORF1a
OQ543081	note	ORF1a
OQ543082	note	ORF1a
OQ543083	note	ORF1a
OQ543084	note	ORF1a
OQ543085	note	ORF1a
OQ543086	note	ORF1a
OQ543087	note	ORF1a
OQ543088	note	ORF1a
OQ543089	note	ORF1a
OQ543090	note	ORF1a
OQ543091	note	ORF1a
OQ543092	note	ORF1a
OQ543093	note	ORF1a
OQ543094	note	ORF1a
OQ543095	note	ORF1a
OQ543096	note	ORF1a
OQ543097	note	ORF1a
OQ543098	note	ORF1a
OQ543099	note	ORF1a
OQ543100	note	ORF1a
OQ543101	note	ORF1a
OQ543102	note	ORF1a
OQ543103	note	ORF1a
OQ543104	note	ORF1a
OQ543105	note	ORF1a
OQ599876	note	similar to ORF3
OQ603360	note	genotype: MLB1
OQ615867	note	metagenomic
OQ615868	note	metagenomic
OQ615869	note	metagenomic
OQ615870	note	metagenomic
OQ615871	note	metagenomic
OQ630461	note	ORF2
OQ633092	note	ORF2
OQ633093	note	ORF2
OQ633094	note	ORF2
OQ685945	note	structural polyprotein
OQ685946	note	structural polyprotein
OQ709180	note	pp1ab
OQ709181	note	pp1ab
OQ709182	note	metagenomic
OQ709188	note	metagenomic
OQ709189	note	metagenomic
OQ709190	note	metagenomic
OQ709191	note	metagenomic
OQ709192	note	metagenomic
OQ709193	note	metagenomic
OQ709194	note	metagenomic
OQ781001	note	ORF2
OQ787033	note	genotype: 2
OQ802697	note	hypothetical protein 3
OQ835729	note	ORF3
OQ835730	note	ORF3
OQ852905	note	RdRp
OQ852906	note	RdRp
OQ852907	note	RdRp
OQ852908	note	RdRp
OQ852909	note	RdRp
OQ852910	note	RdRp
OQ852911	note	RdRp
OQ852912	note	RdRp
OQ852913	note	RdRp
OQ852914	note	RdRp
OQ852915	note	RdRp
OQ852916	note	RdRp
OQ852917	note	RdRp
OQ852918	note	RdRp
OQ873517	note	acronym: HAstV1
OQ909424	note	SCG3
OQ943846	note	genotype: HAstV-1
OQ943847	note	genotype: HAstV-1
OQ943848	note	genotype: HAstV-1
OQ943849	note	genotype: HAstV-1
OQ943850	note	genotype: HAstV-1
OQ943851	note	genotype: HAstV-1
OQ943852	note	genotype: HAstV-1
OQ943853	note	genotype: HAstV-1
OQ943854	note	genotype: HAstV-1
OQ943855	note	genotype: HAstV-1
OQ943856	note	genotype: HAstV-1
OQ943857	note	genotype: HAstV-1
OQ943858	note	genotype: HAstV-1
OQ943859	note	genotype: HAstV-1
OQ943860	note	genotype: HAstV-2
OQ943861	note	genotype: HAstV-2
OQ943862	note	genotype: HAstV-2
OQ943863	note	genotype: HAstV-4
OQ943864	note	genotype: HAstV-4
OQ943865	note	genotype: HAstV-4
OQ943866	note	genotype: HAstV-4
OQ943867	note	genotype: HAstV-4
OQ943868	note	genotype: HAstV-4
OQ943869	note	genotype: HAstV-4
OQ943870	note	genotype: HAstV-4
OQ943871	note	genotype: HAstV-4
OQ943872	note	genotype: HAstV-4
OQ943873	note	genotype: HAstV-4
OQ943874	note	genotype: HAstV-4
OQ943875	note	genotype: HAstV-4
OQ943876	note	genotype: HAstV-4
OQ943877	note	genotype: HAstV-4
OQ943878	note	genotype: HAstV-5
OQ943879	note	genotype: HAstV-5
OQ943880	note	genotype: HAstV-5
OQ943881	note	genotype: HAstV-5
OQ943882	note	genotype: HAstV-5
OQ943883	note	genotype: HAstV-5
OQ943884	note	genotype: HAstV-5
OQ943885	note	genotype: HAstV-5
OQ943886	note	genotype: HAstV-5
OQ943887	note	genotype: HAstV-5
OQ943888	note	genotype: HAstV-5
OQ943889	note	genotype: MLB1
OQ943890	note	genotype: MLB1
OQ943891	note	genotype: MLB1
